virus	host
NC_022096	NC_008463
NC_022096	NC_009656
NC_022096	NC_011770
NC_022096	NC_017548
NC_022096	NC_020912
NC_022096	NC_021577
NC_022096	NC_017549
NC_022096	NC_018080
NC_022096	NC_022806
NC_022096	NC_022808
NC_022096	NC_023019
NC_022096	NC_023066
NC_022096	NC_023149
NC_022096	NC_002516
NC_022323	NC_007946
NC_022323	NC_008563
NC_022323	NC_009801
NC_022323	NC_010468
NC_022323	NC_010498
NC_022323	NC_011993
NC_022323	NC_012947
NC_022323	NC_017625
NC_022323	NC_017632
NC_022323	NC_017641
NC_022323	NC_017644
NC_022323	NC_017646
NC_022323	NC_016902
NC_022323	NC_017626
NC_022323	NC_017638
NC_022323	NC_017656
NC_022323	NC_009800
NC_022323	NC_010473
NC_022323	NC_017633
NC_022323	NC_007779
NC_022323	NC_011415
NC_022323	NC_011741
NC_022323	NC_011742
NC_022323	NC_011745
NC_022323	NC_011748
NC_022323	NC_012759
NC_022323	NC_012967
NC_022323	NC_013008
NC_022323	NC_013353
NC_022323	NC_013361
NC_022323	NC_013364
NC_022323	NC_017660
NC_022323	NC_017635
NC_022323	NC_017664
NC_022323	NC_017631
NC_022323	NC_012892
NC_022323	NC_012971
NC_022323	NC_013654
NC_022323	NC_020518
NC_022323	NC_013941
NC_022323	NC_017628
NC_022323	NC_017651
NC_022323	NC_017652
NC_022323	NC_017663
NC_022323	NC_017906
NC_022323	NC_018661
NC_022323	NC_018650
NC_022323	NC_020163
NC_022323	NC_022364
NC_022323	NC_022370
NC_022323	NC_022648
NC_022323	NC_000913
NC_022323	NC_011751
NC_022323	NC_011750
NC_022323	NC_017634
NC_022323	NC_018658
NC_022323	NC_002655
NC_022323	NC_002695
NC_022323	NC_004431
NC_022323	NC_008253
NC_022323	NC_011353
NC_022323	NC_011601
NC_022334	NC_014039
NC_022334	NC_016511
NC_022334	NC_016512
NC_022334	NC_016516
NC_022334	NC_017534
NC_022334	NC_017550
NC_022334	NC_017535
NC_022334	NC_021085
NC_022334	NC_006085
NC_022334	NC_018707
NC_022335	NC_014039
NC_022335	NC_016511
NC_022335	NC_016512
NC_022335	NC_016516
NC_022335	NC_017534
NC_022335	NC_017550
NC_022335	NC_017535
NC_022335	NC_021085
NC_022335	NC_006085
NC_022335	NC_018707
NC_022336	NC_014039
NC_022336	NC_016511
NC_022336	NC_016512
NC_022336	NC_016516
NC_022336	NC_017534
NC_022336	NC_017550
NC_022336	NC_017535
NC_022336	NC_021085
NC_022336	NC_006085
NC_022336	NC_018707
NC_022337	NC_014039
NC_022337	NC_016511
NC_022337	NC_016512
NC_022337	NC_016516
NC_022337	NC_017534
NC_022337	NC_017550
NC_022337	NC_017535
NC_022337	NC_021085
NC_022337	NC_006085
NC_022337	NC_018707
NC_022338	NC_014039
NC_022338	NC_016511
NC_022338	NC_016512
NC_022338	NC_016516
NC_022338	NC_017534
NC_022338	NC_017550
NC_022338	NC_017535
NC_022338	NC_021085
NC_022338	NC_006085
NC_022338	NC_018707
NC_022339	NC_014039
NC_022339	NC_016511
NC_022339	NC_016512
NC_022339	NC_016516
NC_022339	NC_017534
NC_022339	NC_017550
NC_022339	NC_017535
NC_022339	NC_021085
NC_022339	NC_006085
NC_022339	NC_018707
NC_022340	NC_014039
NC_022340	NC_016511
NC_022340	NC_016512
NC_022340	NC_016516
NC_022340	NC_017534
NC_022340	NC_017550
NC_022340	NC_017535
NC_022340	NC_021085
NC_022340	NC_006085
NC_022340	NC_018707
NC_022341	NC_014039
NC_022341	NC_016511
NC_022341	NC_016512
NC_022341	NC_016516
NC_022341	NC_017534
NC_022341	NC_017550
NC_022341	NC_017535
NC_022341	NC_021085
NC_022341	NC_006085
NC_022341	NC_018707
NC_022342	NC_014039
NC_022342	NC_016511
NC_022342	NC_016512
NC_022342	NC_016516
NC_022342	NC_017534
NC_022342	NC_017550
NC_022342	NC_017535
NC_022342	NC_021085
NC_022342	NC_006085
NC_022342	NC_018707
NC_022746	NC_008463
NC_022746	NC_009656
NC_022746	NC_011770
NC_022746	NC_017548
NC_022746	NC_020912
NC_022746	NC_021577
NC_022746	NC_017549
NC_022746	NC_018080
NC_022746	NC_022806
NC_022746	NC_022808
NC_022746	NC_023019
NC_022746	NC_023066
NC_022746	NC_023149
NC_022746	NC_002516
NC_022747	NC_012578
NC_022747	NC_012582
NC_022747	NC_012583
NC_022747	NC_012580
NC_022747	NC_012667
NC_022747	NC_012668
NC_022747	NC_016446
NC_022747	NC_016945
NC_022747	NC_017269
NC_022747	NC_017270
NC_022747	NC_016445
NC_022747	NC_016944
NC_022747	NC_009457
NC_022747	NC_009456
NC_022747	NC_002505
NC_022747	NC_002506
NC_022749	NC_008258
NC_022749	NC_017328
NC_022749	NC_004741
NC_022749	NC_004337
NC_022750	NC_007946
NC_022750	NC_008563
NC_022750	NC_009801
NC_022750	NC_010468
NC_022750	NC_010498
NC_022750	NC_011993
NC_022750	NC_012947
NC_022750	NC_017625
NC_022750	NC_017632
NC_022750	NC_017641
NC_022750	NC_017644
NC_022750	NC_017646
NC_022750	NC_016902
NC_022750	NC_017626
NC_022750	NC_017638
NC_022750	NC_017656
NC_022750	NC_009800
NC_022750	NC_010473
NC_022750	NC_017633
NC_022750	NC_007779
NC_022750	NC_011415
NC_022750	NC_011741
NC_022750	NC_011742
NC_022750	NC_011745
NC_022750	NC_011748
NC_022750	NC_012759
NC_022750	NC_012967
NC_022750	NC_013008
NC_022750	NC_013353
NC_022750	NC_013361
NC_022750	NC_013364
NC_022750	NC_017660
NC_022750	NC_017635
NC_022750	NC_017664
NC_022750	NC_017631
NC_022750	NC_012892
NC_022750	NC_012971
NC_022750	NC_013654
NC_022750	NC_020518
NC_022750	NC_013941
NC_022750	NC_017628
NC_022750	NC_017651
NC_022750	NC_017652
NC_022750	NC_017663
NC_022750	NC_017906
NC_022750	NC_018661
NC_022750	NC_018650
NC_022750	NC_020163
NC_022750	NC_022364
NC_022750	NC_022370
NC_022750	NC_022648
NC_022750	NC_000913
NC_022750	NC_011751
NC_022750	NC_011750
NC_022750	NC_017634
NC_022750	NC_018658
NC_022750	NC_002655
NC_022750	NC_002695
NC_022750	NC_004431
NC_022750	NC_008253
NC_022750	NC_011353
NC_022750	NC_011601
NC_022752	NC_010067
NC_022752	NC_010102
NC_022752	NC_011080
NC_022752	NC_011083
NC_022752	NC_011094
NC_022752	NC_011149
NC_022752	NC_011147
NC_022752	NC_011205
NC_022752	NC_011274
NC_022752	NC_011294
NC_022752	NC_012125
NC_022752	NC_016856
NC_022752	NC_016810
NC_022752	NC_016831
NC_022752	NC_016860
NC_022752	NC_016863
NC_022752	NC_016857
NC_022752	NC_017046
NC_022752	NC_017623
NC_022752	NC_020307
NC_022752	NC_021151
NC_022752	NC_021176
NC_022752	NC_021902
NC_022752	NC_021984
NC_022752	NC_006511
NC_022752	NC_016832
NC_022752	NC_022569
NC_022752	NC_021810
NC_022752	NC_021820
NC_022752	NC_021844
NC_022752	NC_021812
NC_022752	NC_021814
NC_022752	NC_021818
NC_022752	NC_022544
NC_022752	NC_022525
NC_022752	NC_022991
NC_022752	NC_022221
NC_022752	NC_003197
NC_022752	NC_003198
NC_022752	NC_004631
NC_022752	NC_006905
NC_022754	NC_010067
NC_022754	NC_010102
NC_022754	NC_011080
NC_022754	NC_011083
NC_022754	NC_011094
NC_022754	NC_011149
NC_022754	NC_011147
NC_022754	NC_011205
NC_022754	NC_011274
NC_022754	NC_011294
NC_022754	NC_012125
NC_022754	NC_016856
NC_022754	NC_016810
NC_022754	NC_016831
NC_022754	NC_016860
NC_022754	NC_016863
NC_022754	NC_016857
NC_022754	NC_017046
NC_022754	NC_017623
NC_022754	NC_020307
NC_022754	NC_021151
NC_022754	NC_021176
NC_022754	NC_021902
NC_022754	NC_021984
NC_022754	NC_006511
NC_022754	NC_016832
NC_022754	NC_022569
NC_022754	NC_021810
NC_022754	NC_021820
NC_022754	NC_021844
NC_022754	NC_021812
NC_022754	NC_021814
NC_022754	NC_021818
NC_022754	NC_022544
NC_022754	NC_022525
NC_022754	NC_022991
NC_022754	NC_022221
NC_022754	NC_003197
NC_022754	NC_003198
NC_022754	NC_004631
NC_022754	NC_006905
NC_022758	NC_007793
NC_022758	NC_009487
NC_022758	NC_009782
NC_022758	NC_013450
NC_022758	NC_017343
NC_022758	NC_017342
NC_022758	NC_017347
NC_022758	NC_017351
NC_022758	NC_017763
NC_022758	NC_017333
NC_022758	NC_017349
NC_022758	NC_020529
NC_022758	NC_020532
NC_022758	NC_020533
NC_022758	NC_020536
NC_022758	NC_020537
NC_022758	NC_020564
NC_022758	NC_020566
NC_022758	NC_020568
NC_022758	NC_021059
NC_022758	NC_009632
NC_022758	NC_009641
NC_022758	NC_016912
NC_022758	NC_016928
NC_022758	NC_021554
NC_022758	NC_022113
NC_022758	NC_003923
NC_022758	NC_002745
NC_022758	NC_002758
NC_022758	NC_010079
NC_022758	NC_017341
NC_022758	NC_017673
NC_022758	NC_017331
NC_022758	NC_017338
NC_022758	NC_016941
NC_022758	NC_017337
NC_022758	NC_018608
NC_022758	NC_021670
NC_022758	NC_017340
NC_022758	NC_022222
NC_022758	NC_022226
NC_022758	NC_022442
NC_022758	NC_022443
NC_022758	NC_022604
NC_022758	NC_007795
NC_022758	NC_002952
NC_022758	NC_002953
NC_022758	NC_002951
NC_022758	NC_007622
NC_022761	NC_017195
NC_022761	NC_017196
NC_022761	NC_019896
NC_022761	NC_020244
NC_022761	NC_020832
NC_022761	NC_014479
NC_022761	NC_014976
NC_022761	NC_016047
NC_022761	NC_020507
NC_022761	NC_018520
NC_022761	NC_022898
NC_022761	NC_000964
NC_022762	NC_008054
NC_022762	NC_017469
NC_022762	NC_014727
NC_022762	NC_008529
NC_022763	NC_008600
NC_022763	NC_014171
NC_022763	NC_017200
NC_022763	NC_017208
NC_022763	NC_018693
NC_022763	NC_018877
NC_022763	NC_018508
NC_022763	NC_020238
NC_022763	NC_020376
NC_022763	NC_018500
NC_022763	NC_022873
NC_022763	NC_005957
NC_022764	NC_014019
NC_022764	NC_014103
NC_022764	NC_017138
NC_022765	NC_009848
NC_022766	NC_009848
NC_022767	NC_014019
NC_022767	NC_014103
NC_022767	NC_017138
NC_022768	NC_010067
NC_022768	NC_010102
NC_022768	NC_011080
NC_022768	NC_011083
NC_022768	NC_011094
NC_022768	NC_011149
NC_022768	NC_011147
NC_022768	NC_011205
NC_022768	NC_011274
NC_022768	NC_011294
NC_022768	NC_012125
NC_022768	NC_016856
NC_022768	NC_016810
NC_022768	NC_016831
NC_022768	NC_016860
NC_022768	NC_016863
NC_022768	NC_016857
NC_022768	NC_017046
NC_022768	NC_017623
NC_022768	NC_020307
NC_022768	NC_021151
NC_022768	NC_021176
NC_022768	NC_021902
NC_022768	NC_021984
NC_022768	NC_006511
NC_022768	NC_016832
NC_022768	NC_022569
NC_022768	NC_021810
NC_022768	NC_021820
NC_022768	NC_021844
NC_022768	NC_021812
NC_022768	NC_021814
NC_022768	NC_021818
NC_022768	NC_022544
NC_022768	NC_022525
NC_022768	NC_022991
NC_022768	NC_022221
NC_022768	NC_003197
NC_022768	NC_003198
NC_022768	NC_004631
NC_022768	NC_006905
NC_022769	NC_008600
NC_022769	NC_014171
NC_022769	NC_017200
NC_022769	NC_017208
NC_022769	NC_018693
NC_022769	NC_018877
NC_022769	NC_018508
NC_022769	NC_020238
NC_022769	NC_020376
NC_022769	NC_018500
NC_022769	NC_022873
NC_022769	NC_005957
NC_022770	NC_014019
NC_022770	NC_014103
NC_022770	NC_017138
NC_022771	NC_017195
NC_022771	NC_017196
NC_022771	NC_019896
NC_022771	NC_020244
NC_022771	NC_020832
NC_022771	NC_014479
NC_022771	NC_014976
NC_022771	NC_016047
NC_022771	NC_020507
NC_022771	NC_018520
NC_022771	NC_022898
NC_022771	NC_000964
NC_022772	NC_010067
NC_022772	NC_010102
NC_022772	NC_011080
NC_022772	NC_011083
NC_022772	NC_011094
NC_022772	NC_011149
NC_022772	NC_011147
NC_022772	NC_011205
NC_022772	NC_011274
NC_022772	NC_011294
NC_022772	NC_012125
NC_022772	NC_016856
NC_022772	NC_016810
NC_022772	NC_016831
NC_022772	NC_016860
NC_022772	NC_016863
NC_022772	NC_016857
NC_022772	NC_017046
NC_022772	NC_017623
NC_022772	NC_020307
NC_022772	NC_021151
NC_022772	NC_021176
NC_022772	NC_021902
NC_022772	NC_021984
NC_022772	NC_006511
NC_022772	NC_016832
NC_022772	NC_022569
NC_022772	NC_021810
NC_022772	NC_021820
NC_022772	NC_021844
NC_022772	NC_021812
NC_022772	NC_021814
NC_022772	NC_021818
NC_022772	NC_022544
NC_022772	NC_022525
NC_022772	NC_022991
NC_022772	NC_022221
NC_022772	NC_003197
NC_022772	NC_003198
NC_022772	NC_004631
NC_022772	NC_006905
NC_022773	NC_009848
NC_022774	NC_014019
NC_022774	NC_014103
NC_022774	NC_017138
NC_022776	NC_017563
NC_022776	NC_017581
NC_022776	NC_017927
NC_022776	NC_008532
NC_022776	NC_006449
NC_022776	NC_006448
NC_022791	NC_008533
NC_022791	NC_010380
NC_022791	NC_010582
NC_022791	NC_011072
NC_022791	NC_011900
NC_022791	NC_012466
NC_022791	NC_012467
NC_022791	NC_012468
NC_022791	NC_012469
NC_022791	NC_014251
NC_022791	NC_017591
NC_022791	NC_017592
NC_022791	NC_017593
NC_022791	NC_018630
NC_022791	NC_017769
NC_022791	NC_014494
NC_022791	NC_014498
NC_022791	NC_018594
NC_022791	NC_003028
NC_022791	NC_003098
NC_022914	NC_007350
NC_022915	NC_017574
NC_022915	NC_003295
NC_022915	NC_014307
NC_022915	NC_017559
NC_022915	NC_020799
NC_022915	NC_014311
NC_022916	NC_008060
NC_022916	NC_008061
NC_022916	NC_008062
NC_022916	NC_008544
NC_022916	NC_008542
NC_022916	NC_008543
NC_022916	NC_010508
NC_022916	NC_010512
NC_022916	NC_010515
NC_022916	NC_011002
NC_022916	NC_011000
NC_022916	NC_011001
NC_022917	NC_017574
NC_022917	NC_003295
NC_022917	NC_014307
NC_022917	NC_017559
NC_022917	NC_020799
NC_022917	NC_014311
NC_022966	NC_008463
NC_022966	NC_009656
NC_022966	NC_011770
NC_022966	NC_017548
NC_022966	NC_020912
NC_022966	NC_021577
NC_022966	NC_017549
NC_022966	NC_018080
NC_022966	NC_022806
NC_022966	NC_022808
NC_022966	NC_023019
NC_022966	NC_023066
NC_022966	NC_023149
NC_022966	NC_002516
NC_022967	NC_008463
NC_022967	NC_009656
NC_022967	NC_011770
NC_022967	NC_017548
NC_022967	NC_020912
NC_022967	NC_021577
NC_022967	NC_017549
NC_022967	NC_018080
NC_022967	NC_022806
NC_022967	NC_022808
NC_022967	NC_023019
NC_022967	NC_023066
NC_022967	NC_023149
NC_022967	NC_002516
NC_022970	NC_008463
NC_022970	NC_009656
NC_022970	NC_011770
NC_022970	NC_017548
NC_022970	NC_020912
NC_022970	NC_021577
NC_022970	NC_017549
NC_022970	NC_018080
NC_022970	NC_022806
NC_022970	NC_022808
NC_022970	NC_023019
NC_022970	NC_023066
NC_022970	NC_023149
NC_022970	NC_002516
NC_022974	NC_008463
NC_022974	NC_009656
NC_022974	NC_011770
NC_022974	NC_017548
NC_022974	NC_020912
NC_022974	NC_021577
NC_022974	NC_017549
NC_022974	NC_018080
NC_022974	NC_022806
NC_022974	NC_022808
NC_022974	NC_023019
NC_022974	NC_023066
NC_022974	NC_023149
NC_022974	NC_002516
NC_022982	NC_010513
NC_022982	NC_010577
NC_022982	NC_017562
NC_022982	NC_002488
NC_022982	NC_004556
NC_022986	NC_008463
NC_022986	NC_009656
NC_022986	NC_011770
NC_022986	NC_017548
NC_022986	NC_020912
NC_022986	NC_021577
NC_022986	NC_017549
NC_022986	NC_018080
NC_022986	NC_022806
NC_022986	NC_022808
NC_022986	NC_023019
NC_022986	NC_023066
NC_022986	NC_023149
NC_022986	NC_002516
NC_022987	NC_010513
NC_022987	NC_010577
NC_022987	NC_017562
NC_022987	NC_002488
NC_022987	NC_004556
NC_023007	NC_012581
NC_023007	NC_012659
NC_023007	NC_017729
NC_023007	NC_003997
NC_023007	NC_005945
NC_023007	NC_007530
NC_023009	NC_007793
NC_023009	NC_009487
NC_023009	NC_009782
NC_023009	NC_013450
NC_023009	NC_017343
NC_023009	NC_017342
NC_023009	NC_017347
NC_023009	NC_017351
NC_023009	NC_017763
NC_023009	NC_017333
NC_023009	NC_017349
NC_023009	NC_020529
NC_023009	NC_020532
NC_023009	NC_020533
NC_023009	NC_020536
NC_023009	NC_020537
NC_023009	NC_020564
NC_023009	NC_020566
NC_023009	NC_020568
NC_023009	NC_021059
NC_023009	NC_009632
NC_023009	NC_009641
NC_023009	NC_016912
NC_023009	NC_016928
NC_023009	NC_021554
NC_023009	NC_022113
NC_023009	NC_003923
NC_023009	NC_002745
NC_023009	NC_002758
NC_023009	NC_010079
NC_023009	NC_017341
NC_023009	NC_017673
NC_023009	NC_017331
NC_023009	NC_017338
NC_023009	NC_016941
NC_023009	NC_017337
NC_023009	NC_018608
NC_023009	NC_021670
NC_023009	NC_017340
NC_023009	NC_022222
NC_023009	NC_022226
NC_023009	NC_022442
NC_023009	NC_022443
NC_023009	NC_022604
NC_023009	NC_007795
NC_023009	NC_002952
NC_023009	NC_002953
NC_023009	NC_002951
NC_023009	NC_007622
NC_023499	NC_007793
NC_023499	NC_009487
NC_023499	NC_009782
NC_023499	NC_013450
NC_023499	NC_017343
NC_023499	NC_017342
NC_023499	NC_017347
NC_023499	NC_017351
NC_023499	NC_017763
NC_023499	NC_017333
NC_023499	NC_017349
NC_023499	NC_020529
NC_023499	NC_020532
NC_023499	NC_020533
NC_023499	NC_020536
NC_023499	NC_020537
NC_023499	NC_020564
NC_023499	NC_020566
NC_023499	NC_020568
NC_023499	NC_021059
NC_023499	NC_009632
NC_023499	NC_009641
NC_023499	NC_016912
NC_023499	NC_016928
NC_023499	NC_021554
NC_023499	NC_022113
NC_023499	NC_003923
NC_023499	NC_002745
NC_023499	NC_002758
NC_023499	NC_010079
NC_023499	NC_017341
NC_023499	NC_017673
NC_023499	NC_017331
NC_023499	NC_017338
NC_023499	NC_016941
NC_023499	NC_017337
NC_023499	NC_018608
NC_023499	NC_021670
NC_023499	NC_017340
NC_023499	NC_022222
NC_023499	NC_022226
NC_023499	NC_022442
NC_023499	NC_022443
NC_023499	NC_022604
NC_023499	NC_007795
NC_023499	NC_002952
NC_023499	NC_002953
NC_023499	NC_002951
NC_023499	NC_007622
NC_023500	NC_007793
NC_023500	NC_009487
NC_023500	NC_009782
NC_023500	NC_013450
NC_023500	NC_017343
NC_023500	NC_017342
NC_023500	NC_017347
NC_023500	NC_017351
NC_023500	NC_017763
NC_023500	NC_017333
NC_023500	NC_017349
NC_023500	NC_020529
NC_023500	NC_020532
NC_023500	NC_020533
NC_023500	NC_020536
NC_023500	NC_020537
NC_023500	NC_020564
NC_023500	NC_020566
NC_023500	NC_020568
NC_023500	NC_021059
NC_023500	NC_009632
NC_023500	NC_009641
NC_023500	NC_016912
NC_023500	NC_016928
NC_023500	NC_021554
NC_023500	NC_022113
NC_023500	NC_003923
NC_023500	NC_002745
NC_023500	NC_002758
NC_023500	NC_010079
NC_023500	NC_017341
NC_023500	NC_017673
NC_023500	NC_017331
NC_023500	NC_017338
NC_023500	NC_016941
NC_023500	NC_017337
NC_023500	NC_018608
NC_023500	NC_021670
NC_023500	NC_017340
NC_023500	NC_022222
NC_023500	NC_022226
NC_023500	NC_022442
NC_023500	NC_022443
NC_023500	NC_022604
NC_023500	NC_007795
NC_023500	NC_002952
NC_023500	NC_002953
NC_023500	NC_002951
NC_023500	NC_007622
NC_023502	NC_008380
NC_023502	NC_011369
NC_023502	NC_012850
NC_023503	NC_017563
NC_023503	NC_017581
NC_023503	NC_017927
NC_023503	NC_008532
NC_023503	NC_006449
NC_023503	NC_006448
NC_023548	NC_013716
NC_023549	NC_009480
NC_023549	NC_010407
NC_023549	NC_020891
NC_023555	NC_012779
NC_023558	NC_013282
NC_023560	NC_008528
NC_023561	NC_016514
NC_023561	NC_018079
NC_023561	NC_018405
NC_023561	NC_014121
NC_023569	NC_019955
NC_023569	NC_019971
NC_023569	NC_004603
NC_023569	NC_021822
NC_023569	NC_021847
NC_023569	NC_021821
NC_023569	NC_021848
NC_023569	NC_004605
NC_023570	NC_010400
NC_023570	NC_010410
NC_023570	NC_010611
NC_023570	NC_011586
NC_023570	NC_011595
NC_023570	NC_017162
NC_023570	NC_017387
NC_023570	NC_020547
NC_023570	NC_009085
NC_023570	NC_021726
NC_023570	NC_021729
NC_023570	NC_021733
NC_023570	NC_017847
NC_023570	NC_017171
NC_023570	NC_018706
NC_023570	NC_023028
NC_023571	NC_008528
NC_023573	NC_007793
NC_023573	NC_009487
NC_023573	NC_009782
NC_023573	NC_013450
NC_023573	NC_017343
NC_023573	NC_017342
NC_023573	NC_017347
NC_023573	NC_017351
NC_023573	NC_017763
NC_023573	NC_017333
NC_023573	NC_017349
NC_023573	NC_020529
NC_023573	NC_020532
NC_023573	NC_020533
NC_023573	NC_020536
NC_023573	NC_020537
NC_023573	NC_020564
NC_023573	NC_020566
NC_023573	NC_020568
NC_023573	NC_021059
NC_023573	NC_009632
NC_023573	NC_009641
NC_023573	NC_016912
NC_023573	NC_016928
NC_023573	NC_021554
NC_023573	NC_022113
NC_023573	NC_003923
NC_023573	NC_002745
NC_023573	NC_002758
NC_023573	NC_010079
NC_023573	NC_017341
NC_023573	NC_017673
NC_023573	NC_017331
NC_023573	NC_017338
NC_023573	NC_016941
NC_023573	NC_017337
NC_023573	NC_018608
NC_023573	NC_021670
NC_023573	NC_017340
NC_023573	NC_022222
NC_023573	NC_022226
NC_023573	NC_022442
NC_023573	NC_022443
NC_023573	NC_022604
NC_023573	NC_007795
NC_023573	NC_002952
NC_023573	NC_002953
NC_023573	NC_002951
NC_023573	NC_007622
NC_023574	NC_009004
NC_023574	NC_013656
NC_023574	NC_017486
NC_023574	NC_017492
NC_023574	NC_017949
NC_023574	NC_019435
NC_023574	NC_008527
NC_023574	NC_020450
NC_023574	NC_022369
NC_023574	NC_022593
NC_023574	NC_002662
NC_023575	NC_008463
NC_023575	NC_009656
NC_023575	NC_011770
NC_023575	NC_017548
NC_023575	NC_020912
NC_023575	NC_021577
NC_023575	NC_017549
NC_023575	NC_018080
NC_023575	NC_022806
NC_023575	NC_022808
NC_023575	NC_023019
NC_023575	NC_023066
NC_023575	NC_023149
NC_023575	NC_002516
NC_023576	NC_013716
NC_023581	NC_010400
NC_023581	NC_010410
NC_023581	NC_010611
NC_023581	NC_011586
NC_023581	NC_011595
NC_023581	NC_017162
NC_023581	NC_017387
NC_023581	NC_020547
NC_023581	NC_009085
NC_023581	NC_021726
NC_023581	NC_021729
NC_023581	NC_021733
NC_023581	NC_017847
NC_023581	NC_017171
NC_023581	NC_018706
NC_023581	NC_023028
NC_023583	NC_008463
NC_023583	NC_009656
NC_023583	NC_011770
NC_023583	NC_017548
NC_023583	NC_020912
NC_023583	NC_021577
NC_023583	NC_017549
NC_023583	NC_018080
NC_023583	NC_022806
NC_023583	NC_022808
NC_023583	NC_023019
NC_023583	NC_023066
NC_023583	NC_023149
NC_023583	NC_002516
NC_023588	NC_010943
NC_023588	NC_011071
NC_023588	NC_015947
NC_023588	NC_017671
NC_023589	NC_010658
NC_023589	NC_007613
NC_023590	NC_010400
NC_023590	NC_010410
NC_023590	NC_010611
NC_023590	NC_011586
NC_023590	NC_011595
NC_023590	NC_017162
NC_023590	NC_017387
NC_023590	NC_020547
NC_023590	NC_009085
NC_023590	NC_021726
NC_023590	NC_021729
NC_023590	NC_021733
NC_023590	NC_017847
NC_023590	NC_017171
NC_023590	NC_018706
NC_023590	NC_023028
NC_023591	NC_010397
NC_023591	NC_018150
NC_023591	NC_021282
NC_023593	NC_007946
NC_023593	NC_008563
NC_023593	NC_009801
NC_023593	NC_010468
NC_023593	NC_010498
NC_023593	NC_011993
NC_023593	NC_012947
NC_023593	NC_017625
NC_023593	NC_017632
NC_023593	NC_017641
NC_023593	NC_017644
NC_023593	NC_017646
NC_023593	NC_016902
NC_023593	NC_017626
NC_023593	NC_017638
NC_023593	NC_017656
NC_023593	NC_009800
NC_023593	NC_010473
NC_023593	NC_017633
NC_023593	NC_007779
NC_023593	NC_011415
NC_023593	NC_011741
NC_023593	NC_011742
NC_023593	NC_011745
NC_023593	NC_011748
NC_023593	NC_012759
NC_023593	NC_012967
NC_023593	NC_013008
NC_023593	NC_013353
NC_023593	NC_013361
NC_023593	NC_013364
NC_023593	NC_017660
NC_023593	NC_017635
NC_023593	NC_017664
NC_023593	NC_017631
NC_023593	NC_012892
NC_023593	NC_012971
NC_023593	NC_013654
NC_023593	NC_020518
NC_023593	NC_013941
NC_023593	NC_017628
NC_023593	NC_017651
NC_023593	NC_017652
NC_023593	NC_017663
NC_023593	NC_017906
NC_023593	NC_018661
NC_023593	NC_018650
NC_023593	NC_020163
NC_023593	NC_022364
NC_023593	NC_022370
NC_023593	NC_022648
NC_023593	NC_000913
NC_023593	NC_011751
NC_023593	NC_011750
NC_023593	NC_017634
NC_023593	NC_018658
NC_023593	NC_002655
NC_023593	NC_002695
NC_023593	NC_004431
NC_023593	NC_008253
NC_023593	NC_011353
NC_023593	NC_011601
NC_023594	NC_009438
NC_023594	NC_017566
NC_023595	NC_017316
NC_023595	NC_017312
NC_023595	NC_018221
NC_023595	NC_019770
NC_023595	NC_004668
NC_023596	NC_008463
NC_023596	NC_009656
NC_023596	NC_011770
NC_023596	NC_017548
NC_023596	NC_020912
NC_023596	NC_021577
NC_023596	NC_017549
NC_023596	NC_018080
NC_023596	NC_022806
NC_023596	NC_022808
NC_023596	NC_023019
NC_023596	NC_023066
NC_023596	NC_023149
NC_023596	NC_002516
